ds,ds_checkin,ds_checkout,n_nights,n_guests_min,n_guests_max,origin_country,room_type_clean,nights_bucket,search_year,search_month,checkin_dow,checkin_month,lead_time_days,has_price_filter
2014-10-04,2015-08-03,2015-08-16,13.0,3,3,ES,No Filter,6-14 nights,2014,10,0.0,8.0,303.0,False
2014-10-04,2014-10-27,2014-10-29,2.0,2,2,FR,Entire home/apt,1-2 nights,2014,10,0.0,10.0,23.0,False
2014-10-04,2014-10-30,2014-11-03,4.0,2,2,GB,Entire home/apt,3-5 nights,2014,10,3.0,10.0,26.0,True
2014-10-04,,,,1,1,DE,No Filter,nan,2014,10,,,,False
2014-10-04,2014-10-22,2014-10-25,3.0,1,1,IE,Entire home/apt,3-5 nights,2014,10,2.0,10.0,18.0,False
2014-10-04,,,,1,1,FR,No Filter,nan,2014,10,,,,False
2014-10-04,2015-05-13,2015-05-17,4.0,1,4,BE,No Filter,3-5 nights,2014,10,2.0,5.0,221.0,False
2014-10-04,,,,1,1,IE,No Filter,nan,2014,10,,,,False
2014-10-04,2014-11-03,2014-11-08,5.0,2,2,IE,Private room,3-5 nights,2014,10,0.0,11.0,30.0,False
2014-10-04,2014-10-29,2014-11-02,4.0,2,2,ES,Entire home/apt,3-5 nights,2014,10,2.0,10.0,25.0,False
2014-10-04,,,,1,1,US,No Filter,nan,2014,10,,,,True
2014-10-04,2015-02-11,2015-02-16,5.0,6,6,FR,No Filter,3-5 nights,2014,10,2.0,2.0,130.0,False
2014-10-04,2014-11-13,2014-11-17,4.0,3,3,IT,No Filter,3-5 nights,2014,10,3.0,11.0,40.0,True
2014-10-04,2015-01-14,2015-01-18,4.0,2,3,US,Entire home/apt,3-5 nights,2014,10,2.0,1.0,102.0,True
2014-10-04,,,,1,1,IN,No Filter,nan,2014,10,,,,False
2014-10-04,2015-05-24,2015-05-28,4.0,1,1,IN,No Filter,3-5 nights,2014,10,6.0,5.0,232.0,False
2014-10-04,2014-10-04,2014-10-05,1.0,2,2,IE,Entire home/apt,1-2 nights,2014,10,5.0,10.0,0.0,False
2014-10-04,2014-12-10,2014-12-17,7.0,1,1,GR,Entire home/apt,6-14 nights,2014,10,2.0,12.0,67.0,False
2014-10-04,2014-12-21,2014-12-27,6.0,4,4,IE,Entire home/apt,6-14 nights,2014,10,6.0,12.0,78.0,True
2014-10-04,,,,1,1,CA,No Filter,nan,2014,10,,,,False
2014-10-04,,,,1,2,ES,No Filter,nan,2014,10,,,,True
2014-10-04,2014-10-16,2014-10-18,2.0,1,2,ES,No Filter,1-2 nights,2014,10,3.0,10.0,12.0,True
2014-10-04,,,,1,1,IT,No Filter,nan,2014,10,,,,False
2014-10-04,2015-01-09,2015-01-12,3.0,1,1,IT,No Filter,3-5 nights,2014,10,4.0,1.0,97.0,False
2014-10-04,2014-10-25,2014-11-01,7.0,1,2,FR,Entire home/apt,6-14 nights,2014,10,5.0,10.0,21.0,True
2014-10-04,2014-10-25,2014-12-08,44.0,1,1,FR,No Filter,15+ nights,2014,10,5.0,10.0,21.0,False
2014-10-04,2014-12-01,2014-12-08,7.0,1,2,FR,No Filter,6-14 nights,2014,10,0.0,12.0,58.0,True
2014-10-04,2014-10-16,2014-10-21,5.0,1,1,US,Entire home/apt,3-5 nights,2014,10,3.0,10.0,12.0,False
2014-10-04,,,,1,1,KR,No Filter,nan,2014,10,,,,False
2014-10-04,2014-10-15,2014-10-19,4.0,1,1,KR,No Filter,3-5 nights,2014,10,2.0,10.0,11.0,False
2014-10-04,,,,1,1,RU,No Filter,nan,2014,10,,,,False
2014-10-04,,,,1,1,US,No Filter,nan,2014,10,,,,False
2014-10-04,2014-11-25,2014-11-30,5.0,2,2,US,Entire home/apt,3-5 nights,2014,10,1.0,11.0,52.0,True
2014-10-04,2014-11-26,2014-11-30,4.0,2,2,US,Private room,3-5 nights,2014,10,2.0,11.0,53.0,True
2014-10-05,2014-10-09,2014-10-12,3.0,2,2,IE,No Filter,3-5 nights,2014,10,3.0,10.0,4.0,True
2014-10-05,,,,1,1,GB,No Filter,nan,2014,10,,,,False
2014-10-05,2014-11-21,2014-11-23,2.0,4,4,GB,Entire home/apt,1-2 nights,2014,10,4.0,11.0,47.0,False
2014-10-05,2014-10-21,2014-10-26,5.0,1,1,HU,Entire home/apt,3-5 nights,2014,10,1.0,10.0,16.0,False
2014-10-05,,,,1,1,IE,Private room,nan,2014,10,,,,False
2014-10-05,2014-10-17,2014-10-20,3.0,1,1,IE,Entire home/apt,3-5 nights,2014,10,4.0,10.0,12.0,False
2014-10-05,2014-10-17,2014-10-19,2.0,1,3,GB,Entire home/apt,1-2 nights,2014,10,4.0,10.0,12.0,False
2014-10-05,2014-11-21,2014-11-23,2.0,1,1,GB,Entire home/apt,1-2 nights,2014,10,4.0,11.0,47.0,False
2014-10-05,2014-10-08,2014-10-10,2.0,1,1,DE,No Filter,1-2 nights,2014,10,2.0,10.0,3.0,False
2014-10-05,2014-10-10,2014-10-11,1.0,1,1,DE,No Filter,1-2 nights,2014,10,4.0,10.0,5.0,False
2014-10-05,2014-12-29,2015-01-05,7.0,4,4,GB,No Filter,6-14 nights,2014,10,0.0,12.0,85.0,True
2014-10-05,2014-12-29,2015-01-06,8.0,4,4,GB,No Filter,6-14 nights,2014,10,0.0,12.0,85.0,False
2014-10-05,2014-12-31,2015-01-05,5.0,4,4,GB,No Filter,3-5 nights,2014,10,2.0,12.0,87.0,True
2014-10-05,2014-11-13,2014-11-17,4.0,2,2,GB,Entire home/apt,3-5 nights,2014,10,3.0,11.0,39.0,True
2014-10-05,2015-04-30,2015-05-11,11.0,5,5,FR,Entire home/apt,6-14 nights,2014,10,3.0,4.0,207.0,False
2014-10-05,,,,1,1,AT,No Filter,nan,2014,10,,,,False
2014-10-05,2014-11-05,2014-12-05,30.0,4,4,FR,No Filter,15+ nights,2014,10,2.0,11.0,31.0,False
2014-10-05,2014-11-05,2015-02-28,115.0,4,4,FR,No Filter,15+ nights,2014,10,2.0,11.0,31.0,False
2014-10-05,2014-10-15,2014-10-17,2.0,2,2,DK,No Filter,1-2 nights,2014,10,2.0,10.0,10.0,True
2014-10-05,2014-10-06,2014-10-12,6.0,1,1,IE,Private room,6-14 nights,2014,10,0.0,10.0,1.0,True
2014-10-05,2014-10-25,2014-10-28,3.0,2,2,US,No Filter,3-5 nights,2014,10,5.0,10.0,20.0,False
2014-10-05,,,,1,1,IE,No Filter,nan,2014,10,,,,False
2014-10-05,,,,1,1,DE,No Filter,nan,2014,10,,,,False
2014-10-05,2014-11-28,2014-12-01,3.0,1,2,DE,No Filter,3-5 nights,2014,10,4.0,11.0,54.0,True
2014-10-05,2014-10-19,2014-12-19,61.0,1,1,US,Entire home/apt,15+ nights,2014,10,6.0,10.0,14.0,False
2014-10-05,,,,1,1,GB,No Filter,nan,2014,10,,,,False
2014-10-05,2014-11-03,2014-11-07,4.0,1,2,GB,Entire home/apt,3-5 nights,2014,10,0.0,11.0,29.0,True
2014-10-05,2014-10-16,2014-10-21,5.0,1,1,GB,Private room,3-5 nights,2014,10,3.0,10.0,11.0,True
2014-10-05,,,,1,1,IE,No Filter,nan,2014,10,,,,False
2014-10-05,,,,1,1,IE,Private room,nan,2014,10,,,,False
2014-10-05,2014-10-10,2014-10-12,2.0,3,3,ES,Entire home/apt,1-2 nights,2014,10,4.0,10.0,5.0,False
2014-10-05,,,,1,1,US,No Filter,nan,2014,10,,,,False
2014-10-05,2014-10-10,2014-11-10,31.0,1,1,US,Entire home/apt,15+ nights,2014,10,4.0,10.0,5.0,False
2014-10-05,,,,4,4,IE,No Filter,nan,2014,10,,,,False
2014-10-05,2014-10-16,2014-10-31,15.0,2,2,ES,No Filter,15+ nights,2014,10,3.0,10.0,11.0,False
2014-10-05,2014-10-16,2014-11-15,30.0,2,2,ES,No Filter,15+ nights,2014,10,3.0,10.0,11.0,False
2014-10-05,2014-10-16,2014-12-16,61.0,2,2,ES,No Filter,15+ nights,2014,10,3.0,10.0,11.0,False
2014-10-05,2014-10-16,2014-12-21,66.0,2,2,ES,No Filter,15+ nights,2014,10,3.0,10.0,11.0,False
2014-10-05,2014-10-24,2014-11-09,16.0,1,2,ES,No Filter,15+ nights,2014,10,4.0,10.0,19.0,True
2014-10-05,2014-10-28,2014-11-12,15.0,1,2,ES,No Filter,15+ nights,2014,10,1.0,10.0,23.0,False
2014-10-05,2014-10-28,2014-11-15,18.0,2,2,ES,No Filter,15+ nights,2014,10,1.0,10.0,23.0,False
2014-10-05,2014-10-28,2014-11-24,27.0,2,2,ES,No Filter,15+ nights,2014,10,1.0,10.0,23.0,False
2014-10-05,2014-10-28,2014-11-25,28.0,1,2,ES,No Filter,15+ nights,2014,10,1.0,10.0,23.0,False
2014-10-05,2014-10-28,2014-11-27,30.0,1,2,ES,No Filter,15+ nights,2014,10,1.0,10.0,23.0,False
2014-10-05,2014-11-03,2014-11-06,3.0,2,2,ES,No Filter,3-5 nights,2014,10,0.0,11.0,29.0,False
2014-10-05,2014-11-03,2014-12-12,39.0,2,2,ES,No Filter,15+ nights,2014,10,0.0,11.0,29.0,False
2014-10-05,2014-11-11,2014-11-12,1.0,2,2,ES,No Filter,1-2 nights,2014,10,1.0,11.0,37.0,False
2014-10-05,2014-11-11,2014-11-13,2.0,2,2,ES,No Filter,1-2 nights,2014,10,1.0,11.0,37.0,False
2014-10-05,2014-12-08,2014-12-12,4.0,2,2,ES,No Filter,3-5 nights,2014,10,0.0,12.0,64.0,True
2014-10-05,2014-12-19,2014-12-21,2.0,2,2,ES,No Filter,1-2 nights,2014,10,4.0,12.0,75.0,False
2014-10-05,2014-12-15,2014-12-22,7.0,2,2,IE,No Filter,6-14 nights,2014,10,0.0,12.0,71.0,False
2014-10-05,,,,1,1,US,No Filter,nan,2014,10,,,,False
2014-10-05,2014-12-15,2014-12-17,2.0,2,2,DE,No Filter,1-2 nights,2014,10,0.0,12.0,71.0,True
2014-10-05,,,,1,2,IT,Private room,nan,2014,10,,,,True
2014-10-05,2015-02-13,2015-02-20,7.0,2,2,GP,No Filter,6-14 nights,2014,10,4.0,2.0,131.0,False
2014-10-05,2014-11-07,2014-11-09,2.0,2,2,ES,No Filter,1-2 nights,2014,10,4.0,11.0,33.0,False
2014-10-05,2015-01-14,2015-01-18,4.0,2,2,DE,No Filter,3-5 nights,2014,10,2.0,1.0,101.0,True
2014-10-05,2015-03-14,2015-03-18,4.0,4,4,CA,Entire home/apt,3-5 nights,2014,10,5.0,3.0,160.0,True
2014-10-05,2015-03-15,2015-03-18,3.0,4,4,CA,Entire home/apt,3-5 nights,2014,10,6.0,3.0,161.0,True
2014-10-05,,,,1,1,NL,No Filter,nan,2014,10,,,,True
2014-10-05,,,,1,1,AU,No Filter,nan,2014,10,,,,True
2014-10-05,2014-10-15,2014-10-16,1.0,1,1,AU,No Filter,1-2 nights,2014,10,2.0,10.0,10.0,False
2014-10-05,2014-10-29,2014-11-02,4.0,1,1,IE,No Filter,3-5 nights,2014,10,2.0,10.0,24.0,False
2014-10-05,2014-10-19,2014-10-26,7.0,1,1,IT,Private room,6-14 nights,2014,10,6.0,10.0,14.0,True
2014-10-05,2014-10-19,2014-11-01,13.0,1,1,IT,Private room,6-14 nights,2014,10,6.0,10.0,14.0,True
2014-10-05,2014-10-18,2014-10-19,1.0,2,2,IE,No Filter,1-2 nights,2014,10,5.0,10.0,13.0,False
2014-10-05,2014-10-21,2014-10-27,6.0,1,1,BE,Shared room,6-14 nights,2014,10,1.0,10.0,16.0,True
2014-10-05,,,,1,15,GB,Entire home/apt,nan,2014,10,,,,True
2014-10-05,2014-11-07,2014-11-10,3.0,1,3,GB,Entire home/apt,3-5 nights,2014,10,4.0,11.0,33.0,True
2014-10-05,2014-12-26,2014-12-29,3.0,3,3,GB,Entire home/apt,3-5 nights,2014,10,4.0,12.0,82.0,False
2014-10-05,,,,1,1,US,No Filter,nan,2014,10,,,,False
2014-10-05,,,,1,1,IE,No Filter,nan,2014,10,,,,False
2014-10-05,2014-10-18,2014-10-21,3.0,1,1,FR,Entire home/apt,3-5 nights,2014,10,5.0,10.0,13.0,False
2014-10-05,2014-11-01,2014-11-08,7.0,1,1,DE,Entire home/apt,6-14 nights,2014,10,5.0,11.0,27.0,True
2014-10-05,2014-11-24,2014-11-27,3.0,1,1,DE,Entire home/apt,3-5 nights,2014,10,0.0,11.0,50.0,True
2014-10-05,2014-10-10,2014-10-12,2.0,1,1,GB,No Filter,1-2 nights,2014,10,4.0,10.0,5.0,False
2014-10-05,,,,1,1,FR,No Filter,nan,2014,10,,,,False
2014-10-05,2014-10-17,2014-10-21,4.0,1,2,FR,Entire home/apt,3-5 nights,2014,10,4.0,10.0,12.0,True
2014-10-05,,,,1,1,IE,No Filter,nan,2014,10,,,,False
2014-10-05,2014-10-06,2014-10-07,1.0,1,1,AU,No Filter,1-2 nights,2014,10,0.0,10.0,1.0,False
2014-10-05,2014-10-24,2014-10-26,2.0,2,2,GB,Entire home/apt,1-2 nights,2014,10,4.0,10.0,19.0,True
2014-10-05,2014-10-25,2014-10-27,2.0,2,2,IE,Entire home/apt,1-2 nights,2014,10,5.0,10.0,20.0,False
2014-10-05,,,,1,1,US,No Filter,nan,2014,10,,,,False
2014-10-05,2014-11-20,2014-11-24,4.0,5,8,CA,Entire home/apt,3-5 nights,2014,10,3.0,11.0,46.0,False
2014-10-05,,,,1,1,AU,No Filter,nan,2014,10,,,,True
2014-10-05,,,,1,1,NO,No Filter,nan,2014,10,,,,False
2014-10-05,2015-05-21,2015-05-24,3.0,1,7,NO,Entire home/apt,3-5 nights,2014,10,3.0,5.0,228.0,False
2014-10-05,2015-05-22,2015-05-24,2.0,7,7,NO,Entire home/apt,1-2 nights,2014,10,4.0,5.0,229.0,False
2014-10-05,2015-05-22,2015-05-25,3.0,7,7,NO,Entire home/apt,3-5 nights,2014,10,4.0,5.0,229.0,False
2014-10-05,2014-11-14,2014-11-18,4.0,5,5,ES,No Filter,3-5 nights,2014,10,4.0,11.0,40.0,False
2014-10-05,2014-11-21,2014-11-23,2.0,5,5,GB,No Filter,1-2 nights,2014,10,4.0,11.0,47.0,False
2014-10-05,2014-10-12,2014-10-18,6.0,1,1,EE,No Filter,6-14 nights,2014,10,6.0,10.0,7.0,False
2014-10-05,2014-10-12,2014-11-09,28.0,1,1,EE,No Filter,15+ nights,2014,10,6.0,10.0,7.0,False
2014-10-05,2014-12-22,2014-12-26,4.0,3,3,ES,Entire home/apt,3-5 nights,2014,10,0.0,12.0,78.0,True
2014-10-05,2014-11-22,2014-11-23,1.0,3,3,GB,Entire home/apt,1-2 nights,2014,10,5.0,11.0,48.0,True
2014-10-05,2014-10-13,2014-10-15,2.0,1,1,DE,No Filter,1-2 nights,2014,10,0.0,10.0,8.0,False
2014-10-05,2014-11-03,2014-11-30,27.0,1,1,FR,Entire home/apt,15+ nights,2014,10,0.0,11.0,29.0,True
2014-10-05,2015-01-30,2015-02-04,5.0,1,1,DE,No Filter,3-5 nights,2014,10,4.0,1.0,117.0,False
2014-10-05,,,,1,1,IE,No Filter,nan,2014,10,,,,False
2014-10-05,,,,1,1,DE,No Filter,nan,2014,10,,,,False
2014-10-05,2014-11-15,2014-11-30,15.0,1,1,IE,No Filter,15+ nights,2014,10,5.0,11.0,41.0,False
2014-10-05,2014-10-16,2014-10-19,3.0,2,2,FR,Entire home/apt,3-5 nights,2014,10,3.0,10.0,11.0,True
2014-10-05,,,,1,1,ES,No Filter,nan,2014,10,,,,False
2014-10-05,,,,1,1,CH,No Filter,nan,2014,10,,,,False
2014-10-05,2014-10-18,2014-10-20,2.0,1,3,CH,No Filter,1-2 nights,2014,10,5.0,10.0,13.0,True
2014-10-05,2014-10-13,2014-10-14,1.0,1,1,IE,Private room,1-2 nights,2014,10,0.0,10.0,8.0,True
2014-10-05,2014-10-10,2014-10-12,2.0,1,4,CA,Entire home/apt,1-2 nights,2014,10,4.0,10.0,5.0,True
2014-10-05,2014-10-11,2014-10-12,1.0,4,4,CA,Entire home/apt,1-2 nights,2014,10,5.0,10.0,6.0,False
2014-10-05,,,,1,1,GB,No Filter,nan,2014,10,,,,False
2014-10-05,2015-02-20,2015-02-21,1.0,1,1,GB,No Filter,1-2 nights,2014,10,4.0,2.0,138.0,False
2014-10-05,,,,1,1,AU,Entire home/apt,nan,2014,10,,,,False
2014-10-05,2015-02-13,2015-02-15,2.0,6,6,FR,No Filter,1-2 nights,2014,10,4.0,2.0,131.0,False
2014-10-05,,,,1,2,AU,No Filter,nan,2014,10,,,,True
2014-10-05,2014-10-14,2014-10-15,1.0,1,1,AU,Private room,1-2 nights,2014,10,1.0,10.0,9.0,True
2014-10-05,2014-10-14,2014-10-17,3.0,2,2,AU,No Filter,3-5 nights,2014,10,1.0,10.0,9.0,True
2014-10-05,2014-10-21,2014-10-28,7.0,1,1,GB,Entire home/apt,6-14 nights,2014,10,1.0,10.0,16.0,True
2014-10-05,2014-10-21,2014-11-04,14.0,1,1,GB,Private room,6-14 nights,2014,10,1.0,10.0,16.0,True
2014-10-05,,,,1,1,AU,No Filter,nan,2014,10,,,,False
2014-10-05,,,,1,1,IE,No Filter,nan,2014,10,,,,False
2014-10-05,2015-06-26,2015-06-28,2.0,1,10,IE,Entire home/apt,1-2 nights,2014,10,4.0,6.0,264.0,False
2014-10-05,,,,1,1,US,No Filter,nan,2014,10,,,,False
2014-10-05,2014-10-14,2014-10-22,8.0,1,1,US,No Filter,6-14 nights,2014,10,1.0,10.0,9.0,False
2014-10-05,,,,1,1,FR,No Filter,nan,2014,10,,,,False
2014-10-05,2014-10-17,2014-10-20,3.0,1,3,FR,Entire home/apt,3-5 nights,2014,10,4.0,10.0,12.0,True
2014-10-05,2014-12-23,2014-12-28,5.0,5,14,ES,No Filter,3-5 nights,2014,10,1.0,12.0,79.0,True
2014-10-05,,,,1,1,AU,No Filter,nan,2014,10,,,,False
2014-10-05,2015-03-18,2015-03-22,4.0,3,3,NL,Entire home/apt,3-5 nights,2014,10,2.0,3.0,164.0,True
2014-10-05,2014-12-31,2015-01-04,4.0,2,2,GB,Entire home/apt,3-5 nights,2014,10,2.0,12.0,87.0,True
2014-10-05,2014-10-14,2014-10-15,1.0,2,2,US,No Filter,1-2 nights,2014,10,1.0,10.0,9.0,False
2014-10-05,,,,1,1,ES,Private room,nan,2014,10,,,,False
2014-10-05,2014-11-23,2014-12-23,30.0,1,1,ES,Private room,15+ nights,2014,10,6.0,11.0,49.0,False
2014-10-05,,,,1,1,DE,No Filter,nan,2014,10,,,,False
2014-10-05,2014-10-25,2014-10-28,3.0,2,2,DE,Private room,3-5 nights,2014,10,5.0,10.0,20.0,False
2014-10-05,2014-12-23,2014-12-24,1.0,1,1,IT,No Filter,1-2 nights,2014,10,1.0,12.0,79.0,True
2014-10-05,,,,1,1,US,No Filter,nan,2014,10,,,,False
2014-10-05,2014-11-04,2014-11-09,5.0,1,1,US,No Filter,3-5 nights,2014,10,1.0,11.0,30.0,False
2014-10-05,,,,1,1,AT,No Filter,nan,2014,10,,,,False
2014-10-05,2014-12-26,2014-12-30,4.0,1,2,AT,Private room,3-5 nights,2014,10,4.0,12.0,82.0,True
2014-10-05,2015-02-14,2015-02-16,2.0,2,2,BR,Entire home/apt,1-2 nights,2014,10,5.0,2.0,132.0,True
2014-10-05,2015-02-14,2015-02-18,4.0,2,2,BR,Entire home/apt,3-5 nights,2014,10,5.0,2.0,132.0,True
2014-10-05,2014-11-29,2014-11-30,1.0,1,3,GB,Entire home/apt,1-2 nights,2014,10,5.0,11.0,55.0,True
2014-10-05,2014-10-08,2014-10-11,3.0,1,1,AU,No Filter,3-5 nights,2014,10,2.0,10.0,3.0,False
2014-10-05,2014-11-18,2014-11-21,3.0,2,2,FR,Private room,3-5 nights,2014,10,1.0,11.0,44.0,True
2014-10-05,2014-10-25,2014-10-26,1.0,2,2,IE,No Filter,1-2 nights,2014,10,5.0,10.0,20.0,False
2014-10-05,2014-11-07,2014-11-09,2.0,5,5,FR,No Filter,1-2 nights,2014,10,4.0,11.0,33.0,True
2014-10-05,2014-11-09,2014-11-11,2.0,5,5,FR,No Filter,1-2 nights,2014,10,6.0,11.0,35.0,True
2014-10-05,,,,1,1,AU,No Filter,nan,2014,10,,,,False
2014-10-05,2014-11-07,2014-11-08,1.0,1,1,US,No Filter,1-2 nights,2014,10,4.0,11.0,33.0,False
2014-10-05,,,,1,2,ES,Entire home/apt,nan,2014,10,,,,False
2014-10-05,,,,1,1,IE,No Filter,nan,2014,10,,,,False
2014-10-05,2014-10-10,2014-10-13,3.0,1,3,IE,Entire home/apt,3-5 nights,2014,10,4.0,10.0,5.0,True
2014-10-05,2015-09-09,2015-09-14,5.0,2,2,BE,Entire home/apt,3-5 nights,2014,10,2.0,9.0,339.0,True
2014-10-05,2014-10-08,2014-10-12,4.0,2,2,IE,Entire home/apt,3-5 nights,2014,10,2.0,10.0,3.0,True
2014-10-05,2014-10-30,2014-10-31,1.0,2,2,IE,Entire home/apt,1-2 nights,2014,10,3.0,10.0,25.0,False
2014-10-05,2014-10-10,2014-10-12,2.0,3,3,US,No Filter,1-2 nights,2014,10,4.0,10.0,5.0,True
2014-10-05,2015-01-10,2015-04-20,100.0,1,1,FR,Private room,15+ nights,2014,10,5.0,1.0,97.0,False
2014-10-05,,,,1,1,IE,No Filter,nan,2014,10,,,,False
2014-10-05,2014-10-08,2014-10-15,7.0,1,1,IE,Private room,6-14 nights,2014,10,2.0,10.0,3.0,False
2014-10-05,,,,1,1,BR,Entire home/apt,nan,2014,10,,,,True
2014-10-05,2015-02-02,2015-02-03,1.0,1,1,BR,Private room,1-2 nights,2014,10,0.0,2.0,120.0,True
2014-10-05,2015-02-02,2015-05-31,118.0,1,1,BR,Entire home/apt,15+ nights,2014,10,0.0,2.0,120.0,False
2014-10-05,,,,1,3,US,Entire home/apt,nan,2014,10,,,,False
2014-10-05,2014-12-15,2014-12-31,16.0,1,1,US,Entire home/apt,15+ nights,2014,10,0.0,12.0,71.0,False
2014-10-05,2014-12-17,2014-12-31,14.0,3,3,US,Entire home/apt,6-14 nights,2014,10,2.0,12.0,73.0,False
2014-10-05,2014-10-24,2014-10-25,1.0,1,1,US,No Filter,1-2 nights,2014,10,4.0,10.0,19.0,False
2014-10-05,2015-07-03,2015-07-06,3.0,2,2,GB,Entire home/apt,3-5 nights,2014,10,4.0,7.0,271.0,False
2014-10-05,2014-12-05,2014-12-08,3.0,2,2,GB,No Filter,3-5 nights,2014,10,4.0,12.0,61.0,False
2014-10-05,,,,1,1,GB,No Filter,nan,2014,10,,,,False
2014-10-05,2014-10-27,2014-10-28,1.0,1,1,GB,No Filter,1-2 nights,2014,10,0.0,10.0,22.0,False
2014-10-05,2014-11-03,2014-11-08,5.0,3,3,IT,Entire home/apt,3-5 nights,2014,10,0.0,11.0,29.0,True
2014-10-05,2014-10-25,2014-10-28,3.0,2,2,US,No Filter,3-5 nights,2014,10,5.0,10.0,20.0,False
2014-10-05,2014-11-25,2014-11-27,2.0,2,4,GB,Entire home/apt,1-2 nights,2014,10,1.0,11.0,51.0,False
2014-10-05,,,,4,4,DE,No Filter,nan,2014,10,,,,False
2014-10-05,,,,1,1,FR,No Filter,nan,2014,10,,,,False
2014-10-05,2014-11-04,2014-11-05,1.0,1,1,FR,Private room,1-2 nights,2014,10,1.0,11.0,30.0,True
2014-10-05,2014-12-05,2014-12-07,2.0,2,2,GB,Entire home/apt,1-2 nights,2014,10,4.0,12.0,61.0,False
2014-10-05,2015-03-13,2015-03-19,6.0,4,4,FR,No Filter,6-14 nights,2014,10,4.0,3.0,159.0,True
2014-10-05,2015-03-13,2015-03-20,7.0,5,5,FR,Entire home/apt,6-14 nights,2014,10,4.0,3.0,159.0,False
2014-10-05,2014-10-25,2014-10-28,3.0,2,2,DE,No Filter,3-5 nights,2014,10,5.0,10.0,20.0,True
2014-10-05,,,,1,1,GB,No Filter,nan,2014,10,,,,False
2014-10-05,2015-04-03,2015-04-04,1.0,1,1,GB,No Filter,1-2 nights,2014,10,4.0,4.0,180.0,False
2014-10-05,,,,1,1,GB,No Filter,nan,2014,10,,,,False
2014-10-05,2014-12-28,2015-01-02,5.0,1,4,GB,Entire home/apt,3-5 nights,2014,10,6.0,12.0,84.0,False
2014-10-05,2014-10-04,2014-10-05,1.0,5,5,US,No Filter,1-2 nights,2014,10,5.0,10.0,-1.0,False
2014-10-05,2014-10-06,2014-10-09,3.0,1,1,US,Entire home/apt,3-5 nights,2014,10,0.0,10.0,1.0,False
2014-10-05,2015-06-05,2015-06-21,16.0,1,1,AR,Private room,15+ nights,2014,10,4.0,6.0,243.0,True
2014-10-05,,,,1,1,IE,No Filter,nan,2014,10,,,,False
2014-10-05,2014-10-11,2014-10-25,14.0,2,2,IE,No Filter,6-14 nights,2014,10,5.0,10.0,6.0,False
2014-10-05,,,,1,2,IE,Entire home/apt,nan,2014,10,,,,False
2014-10-05,2014-10-30,2014-11-06,7.0,1,2,IE,Entire home/apt,6-14 nights,2014,10,3.0,10.0,25.0,False
2014-10-05,2014-11-22,2014-11-24,2.0,1,1,SG,Private room,1-2 nights,2014,10,5.0,11.0,48.0,True
2014-10-05,,,,1,1,GB,No Filter,nan,2014,10,,,,False
2014-10-05,2015-02-12,2015-02-15,3.0,1,16,GB,Entire home/apt,3-5 nights,2014,10,3.0,2.0,130.0,True
2014-10-05,2014-12-06,2014-12-08,2.0,1,1,IE,No Filter,1-2 nights,2014,10,5.0,12.0,62.0,False
2014-10-05,2014-11-08,2014-11-11,3.0,2,2,MX,No Filter,3-5 nights,2014,10,5.0,11.0,34.0,False
2014-10-05,,,,1,1,IE,No Filter,nan,2014,10,,,,True
2014-10-05,2014-10-04,2014-10-07,3.0,3,3,ES,Entire home/apt,3-5 nights,2014,10,5.0,10.0,-1.0,True
2014-10-05,,,,1,1,AT,No Filter,nan,2014,10,,,,False
2014-10-05,,,,1,2,US,Entire home/apt,nan,2014,10,,,,False
2014-10-05,2014-11-18,2014-11-19,1.0,1,1,US,No Filter,1-2 nights,2014,10,1.0,11.0,44.0,True
2014-10-05,,,,1,1,FR,Private room,nan,2014,10,,,,False
2014-10-05,2014-10-15,2014-10-19,4.0,1,1,FR,Private room,3-5 nights,2014,10,2.0,10.0,10.0,False
2014-10-05,,,,1,1,IE,No Filter,nan,2014,10,,,,False
2014-10-05,2014-10-17,2014-10-20,3.0,4,4,IT,No Filter,3-5 nights,2014,10,4.0,10.0,12.0,True
2014-10-05,2015-03-12,2015-03-16,4.0,2,2,FR,Entire home/apt,3-5 nights,2014,10,3.0,3.0,158.0,True
2014-10-05,,,,1,1,CH,No Filter,nan,2014,10,,,,False
2014-10-05,2014-10-18,2014-10-19,1.0,1,1,CH,No Filter,1-2 nights,2014,10,5.0,10.0,13.0,False
2014-10-05,2014-10-18,2014-10-20,2.0,1,2,CH,Private room,1-2 nights,2014,10,5.0,10.0,13.0,True
2014-10-05,2014-10-14,2014-10-19,5.0,2,2,US,No Filter,3-5 nights,2014,10,1.0,10.0,9.0,True
2014-10-05,,,,1,1,CH,No Filter,nan,2014,10,,,,False
2014-10-05,2015-03-26,2015-03-29,3.0,1,2,CH,Private room,3-5 nights,2014,10,3.0,3.0,172.0,False
2014-10-05,2015-01-13,2015-01-14,1.0,2,2,US,Entire home/apt,1-2 nights,2014,10,1.0,1.0,100.0,False
2014-10-05,,,,1,1,RU,No Filter,nan,2014,10,,,,False
2014-10-05,2015-03-02,2015-03-06,4.0,4,6,FR,No Filter,3-5 nights,2014,10,0.0,3.0,148.0,False
2014-10-05,2014-10-29,2014-10-31,2.0,2,2,AR,No Filter,1-2 nights,2014,10,2.0,10.0,24.0,True
2014-10-05,,,,1,1,US,No Filter,nan,2014,10,,,,False
